lat,lon,n,r_plant_km,r_cover_km,area_km2,emissions_t,capacity,subsector
-8.19630,114.85160,1,0.000,2.000,0.5027,1892400.0000,426.0000,electricity-generation
-6.95273,106.24783,2,0.339,2.339,0.5027,1153672.6921,297320.2740,electricity-generation
-6.90080,109.80370,1,0.000,2.000,0.5027,6172200.0000,1900.0000,electricity-generation
-6.77030,108.61490,1,0.000,2.000,0.5027,5481200.0000,1584.0000,electricity-generation
-6.47412,106.91005,3,3.061,5.061,29.4443,7201725.2570,1525621.9630,cement
-2.00761,121.43641,2,1.156,3.156,4.1957,5300140.0000,1275.0000,electricity-generation
-3.82830,122.46620,1,0.000,2.000,0.5027,7528100.0000,1840.0000,electricity-generation
-3.90720,122.41910,1,0.000,2.000,0.5027,2359800.0000,530.0000,electricity-generation
1.67385,101.47144,2,0.123,2.123,0.5027,1701874.7699,120225.0000,electricity-generation
1.07020,101.28080,1,0.000,2.000,0.5027,250400.0000,112.0000,electricity-generation
-0.36993,117.06284,4,2.044,4.044,13.1197,1708638.0000,470.0000,electricity-generation
-8.17560,114.44270,1,0.000,2.000,0.5027,255680.0000,134.0000,electricity-generation
0.46680,122.00630,1,0.000,2.000,0.5027,61271.0000,100.0000,electricity-generation
-4.09130,137.11740,1,0.000,2.000,0.5027,69699.0000,147.2400,electricity-generation
-7.65170,113.02440,1,0.000,2.000,0.5027,1025130.0000,1464.1800,electricity-generation
-7.08900,112.60700,1,0.000,2.000,0.5027,824450.0000,500.0000,electricity-generation
-7.16330,112.66150,1,0.000,2.000,0.5027,2721300.0000,2143.0000,electricity-generation
-3.50690,103.80000,1,0.000,2.000,0.5027,128681.0000,115.0000,electricity-generation
-6.13258,106.28747,2,0.821,2.821,2.1201,1617585.8397,127224.1803,electricity-generation
-6.48580,107.38520,1,0.000,2.000,0.5027,292960.0000,63.6900,electricity-generation
-3.20670,104.65640,1,0.000,2.000,0.5027,142060.0000,130.0000,electricity-generation
-6.27470,107.97040,1,0.000,2.000,0.5027,4156200.0000,990.0000,electricity-generation
-2.61640,140.78930,1,0.000,2.000,0.5027,129796.0000,62.0000,electricity-generation
-1.55908,127.42038,3,3.181,5.181,31.7949,8062550.0000,1932.0000,electricity-generation
-3.27175,116.10583,2,0.128,2.128,0.5027,995261.9405,220834.6178,electricity-generation
-1.37080,113.56720,1,0.000,2.000,0.5027,915950.0000,200.0000,electricity-generation
-2.82250,114.20950,1,0.000,2.000,0.5027,574570.0000,120.0000,electricity-generation
0.05520,117.49460,1,0.000,2.000,0.5027,915950.0000,200.0000,electricity-generation
-1.17040,116.78870,1,0.000,2.000,0.5027,999210.0000,220.0000,electricity-generation
-4.05130,122.65340,1,0.000,2.000,0.5027,486420.0000,100.0000,electricity-generation
-3.89530,122.53830,1,0.000,2.000,0.5027,129514.0000,88.6500,electricity-generation
-3.03170,104.74520,1,0.000,2.000,0.5027,276560.0000,159.0000,electricity-generation
0.39167,101.85809,3,6.477,8.477,131.7895,470331.3333,73686.0600,electricity-generation
-2.36400,110.16260,2,0.638,2.638,1.2789,3979033.7996,153146.7123,electricity-generation
-4.97650,105.18570,1,0.000,2.000,0.5027,67913.0000,14.0000,electricity-generation
1.75190,98.73130,1,0.000,2.000,0.5027,1187150.0000,230.0000,electricity-generation
-5.58590,105.38720,1,0.000,2.000,0.5027,933740.0000,200.0000,electricity-generation
5.53870,95.34160,1,0.000,2.000,0.5027,49625.0000,104.8400,electricity-generation
-4.93570,119.52310,1,0.000,2.000,0.5027,252060.0000,200.0000,electricity-generation
-4.51420,105.69750,1,0.000,2.000,0.5027,41183.0000,87.0000,electricity-generation
0.06083,109.20654,2,0.337,2.337,0.5027,525069.7333,72790.1600,electricity-generation
-1.47890,122.38580,1,0.000,2.000,0.5027,7573.9000,16.0000,electricity-generation
-6.11010,106.78510,1,0.000,2.000,0.5027,3250900.0000,2652.3000,electricity-generation
-6.08670,106.99870,1,0.000,2.000,0.5027,5026800.0000,2865.0000,electricity-generation
4.10770,96.19860,1,0.000,2.000,0.5027,2922400.0000,670.0000,electricity-generation
0.91583,104.65472,2,0.664,2.664,1.3856,3712851.3445,170043.0137,electricity-generation
1.37220,101.22510,1,0.000,2.000,0.5027,673410.0000,300.0000,electricity-generation
-0.60900,100.75370,1,0.000,2.000,0.5027,925980.0000,200.0000,electricity-generation
-8.25780,111.37360,1,0.000,2.000,0.5027,2654000.0000,630.0000,electricity-generation
-0.73260,119.85570,1,0.000,2.000,0.5027,320160.0000,66.0000,electricity-generation
4.12070,98.25820,1,0.000,2.000,0.5027,3652200.0000,840.0000,electricity-generation
-1.59604,103.64431,2,0.351,2.351,0.5027,349636.0000,156.4000,electricity-generation
0.55744,101.51938,3,6.476,8.476,131.7344,1415489.0000,601.6100,electricity-generation
-7.02420,106.54640,1,0.000,2.000,0.5027,4337000.0000,1050.0000,electricity-generation
-7.22633,112.73827,2,2.411,4.411,18.2584,711068.7333,72790.1600,electricity-generation
0.69220,101.61940,1,0.000,2.000,0.5027,3289000.0000,765.5000,electricity-generation
-8.71770,115.21140,1,0.000,2.000,0.5027,197100.0000,379.4500,electricity-generation
-6.39416,107.36571,2,4.719,6.719,69.9600,151919.3564,4721.2329,electricity-generation
-7.71470,113.58500,1,0.000,2.000,0.5027,19351000.0000,4825.0000,electricity-generation
-7.40640,109.58420,1,0.000,2.000,0.5027,101081.0000,40.0600,electricity-generation
-8.13510,115.06050,1,0.000,2.000,0.5027,55145.0000,90.0000,electricity-generation
-5.14780,119.47260,1,0.000,2.000,0.5027,102113.0000,178.1000,electricity-generation
-6.24420,107.58810,1,0.000,2.000,0.5027,1920100.0000,1760.0000,electricity-generation
-10.19029,123.54726,2,4.738,6.738,70.5098,181126.9734,42532.0834,electricity-generation
2.21450,117.61880,1,0.000,2.000,0.5027,68615.0000,14.0000,electricity-generation
-2.68330,111.61670,1,0.000,2.000,0.5027,5282.8000,11.1600,electricity-generation
0.03030,110.55550,1,0.000,2.000,0.5027,67913.0000,14.0000,electricity-generation
-5.52111,105.35340,2,0.512,2.512,0.8220,941853.0000,254.7200,electricity-generation
-4.17990,121.59290,1,0.000,2.000,0.5027,379380.0000,254.0000,electricity-generation
3.06330,99.42870,1,0.000,2.000,0.5027,0.0000,30.0000,electricity-generation
-2.25790,121.76900,1,0.000,2.000,0.5027,1503300.0000,350.0000,electricity-generation
0.07540,102.02980,1,0.000,2.000,0.5027,0.0000,24.0000,electricity-generation
-5.61951,119.55109,2,0.456,2.456,0.6531,3243650.0000,720.0000,electricity-generation
-6.55390,107.41370,1,0.000,2.000,0.5027,284540.0000,60.0000,electricity-generation
-3.04040,122.26160,1,0.000,2.000,0.5027,589050.0000,130.0000,electricity-generation
-6.63600,111.47490,1,0.000,2.000,0.5027,2654000.0000,630.0000,electricity-generation
0.51400,100.44710,1,0.000,2.000,0.5027,398360.0000,300.0000,electricity-generation
0.01130,109.28600,1,0.000,2.000,0.5027,0.0000,15.0000,electricity-generation
-4.17590,120.07220,1,0.000,2.000,0.5027,344180.0000,340.0000,electricity-generation
-0.98760,117.13550,1,0.000,2.000,0.5027,144480.0000,82.0000,electricity-generation
-3.40140,104.11860,1,0.000,2.000,0.5027,1467500.0000,300.0000,electricity-generation
-0.89170,119.87070,1,0.000,2.000,0.5027,19597.0000,41.4000,electricity-generation
-1.00690,103.08210,1,0.000,2.000,0.5027,526410.0000,111.0000,electricity-generation
-2.75130,105.27970,1,0.000,2.000,0.5027,0.0000,345.0000,electricity-generation
-2.84657,122.16930,4,2.485,4.485,19.4064,33445130.6371,642426.3014,electricity-generation
0.94270,122.94160,1,0.000,2.000,0.5027,486420.0000,100.0000,electricity-generation
1.37430,125.08550,1,0.000,2.000,0.5027,486420.0000,100.0000,electricity-generation
-8.48400,117.36490,1,0.000,2.000,0.5027,111780.0000,50.0000,electricity-generation
-3.47317,104.00100,2,4.567,6.567,65.5352,3014107.7076,42202.7322,electricity-generation
-2.15630,103.75530,1,0.000,2.000,0.5027,1326800.0000,300.0000,electricity-generation
-1.67500,103.67880,1,0.000,2.000,0.5027,245930.0000,110.0000,electricity-generation
-2.16236,115.44190,2,0.610,2.610,1.1700,1330780.0000,260.0000,electricity-generation
-6.95050,110.43400,1,0.000,2.000,0.5027,1816900.0000,1612.9000,electricity-generation
-6.80437,111.98971,3,5.656,7.656,100.4903,3415517.1756,50766.0000,electricity-generation
-6.44480,110.74350,1,0.000,2.000,0.5027,18485000.0000,4640.0000,electricity-generation
1.04410,104.13570,1,0.000,2.000,0.5027,624650.0000,130.0000,electricity-generation
-6.11020,106.86710,1,0.000,2.000,0.5027,2697200.0000,2852.0000,electricity-generation
1.08980,103.90180,1,0.000,2.000,0.5027,196760.0000,200.0000,electricity-generation
3.30000,117.63330,1,0.000,2.000,0.5027,28619.0000,14.2200,electricity-generation
-5.60150,104.79880,1,0.000,2.000,0.5027,13349.0000,28.2000,electricity-generation
-1.07650,100.37240,1,0.000,2.000,0.5027,1015790.0000,224.0000,electricity-generation
-10.35200,123.45990,1,0.000,2.000,0.5027,486420.0000,100.0000,electricity-generation
-7.43650,112.46960,1,0.000,2.000,0.5027,1699300.0000,398.4100,electricity-generation
-4.81670,119.50170,1,0.000,2.000,0.5027,901700.0000,206.0000,electricity-generation
-2.99006,104.82365,2,6.390,8.390,128.2730,1051126.1745,118056.4000,electricity-generation
-2.73100,122.03060,1,0.000,2.000,0.5027,589050.0000,130.0000,electricity-generation
0.47660,127.99480,1,0.000,2.000,0.5027,8644200.0000,2260.0000,electricity-generation
54.15060,-4.50170,1,0.000,2.000,0.5027,347350.0000,135.0000,electricity-generation
24.81410,87.13550,1,0.000,2.000,0.5027,7349000.0000,1600.0000,electricity-generation
21.74850,83.27640,1,0.000,2.000,0.5027,3363800.0000,600.0000,electricity-generation
21.77688,84.03819,10,11.554,13.554,419.4107,53240634.9457,826027.9452,electricity-generation
24.76503,74.60794,3,0.177,2.177,0.5027,3042900.4178,679614.0548,electricity-generation
22.82363,86.07441,4,5.787,7.787,105.2164,7328735.6100,110969.3274,electricity-generation
23.86980,91.36020,1,0.000,2.000,0.5027,448270.0000,135.0000,electricity-generation
17.62470,74.02180,1,0.000,2.000,0.5027,0.0000,24.0000,electricity-generation
26.07752,74.38317,2,0.453,2.453,0.6440,2710321.8415,306053.4247,electricity-generation
23.77250,68.64560,1,0.000,2.000,0.5027,122367.6000,250.0000,electricity-generation
17.46220,76.56510,1,0.000,2.000,0.5027,0.0000,34.0000,electricity-generation
11.48640,77.27150,1,0.000,2.000,0.5027,0.0000,20.0000,electricity-generation
8.77160,77.47220,1,0.000,2.000,0.5027,0.0000,0.0000,electricity-generation
21.61343,82.05711,5,7.160,9.160,161.0436,5139448.4138,1358971.1096,cement
20.83585,70.69239,3,0.325,2.325,0.5027,2948204.2625,484433.0890,electricity-generation
21.08030,77.90120,1,0.000,2.000,0.5027,9689300.0000,1350.0000,electricity-generation
21.12700,84.98060,1,0.000,2.000,0.5027,8513500.0000,1200.0000,electricity-generation
20.82048,85.21660,5,10.124,12.124,321.9908,21648863.0758,504719.1781,electricity-generation
20.86063,85.26999,4,11.893,13.893,444.3301,9012911.0000,18659.8904,electricity-generation
20.87986,84.99163,3,1.428,3.428,6.4093,19489579.3729,790673.0137,iron-and-steel
16.83806,80.04699,10,11.128,13.128,389.0495,7091656.5099,1509665.4932,cement
21.65544,73.13937,2,4.878,6.878,74.7587,821146.0000,197.6000,electricity-generation
24.19945,82.78880,2,2.056,4.056,13.2820,28969200.0000,4555.7000,electricity-generation
25.17970,76.31880,1,0.000,2.000,0.5027,118934.5000,419.4000,electricity-generation
23.06640,81.79010,1,0.000,2.000,0.5027,8356600.0000,1260.0000,electricity-generation
16.81990,74.78240,1,0.000,2.000,0.5027,0.0000,15.0000,electricity-generation
10.23469,78.98019,2,4.634,6.634,67.4654,0.0000,28.0000,electricity-generation
21.96087,82.40253,3,5.508,7.508,95.3050,11873707.8015,162406.5479,electricity-generation
9.35275,78.91612,3,2.809,4.809,24.7851,411417.9000,439.7500,electricity-generation
13.42089,80.08979,6,4.442,6.442,61.9901,5035040.0000,837.0000,electricity-generation
18.08450,76.18510,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
23.78440,87.04690,1,0.000,2.000,0.5027,315470.0000,40.0000,electricity-generation
19.58670,74.70610,1,0.000,2.000,0.5027,0.0000,18.5000,electricity-generation
28.70600,78.54460,1,0.000,2.000,0.5027,0.0000,51.0000,electricity-generation
27.34100,95.40640,1,0.000,2.000,0.5027,618850.0000,291.0000,electricity-generation
16.77080,74.91910,1,0.000,2.000,0.5027,0.0000,24.0000,electricity-generation
21.89986,83.15419,3,3.804,5.804,45.4570,17699067.0000,3240.0000,electricity-generation
20.53710,72.93330,1,0.000,2.000,0.5027,562060.0000,84.0000,electricity-generation
26.64075,79.49279,3,3.823,5.823,45.9206,1406998.2501,80523.5516,electricity-generation
9.03520,77.55110,1,0.000,2.000,0.5027,0.0000,18.5000,electricity-generation
19.73886,79.17808,7,6.127,8.127,117.9185,5763856.1170,1422791.7397,electricity-generation
31.64270,75.27680,1,0.000,2.000,0.5027,0.0000,34.0000,electricity-generation
28.53951,77.28925,4,4.187,6.187,55.0701,36208.4008,5722.8634,electricity-generation
28.61582,77.25222,4,7.071,9.071,157.0968,581030.8000,624.3800,electricity-generation
16.28040,75.22500,1,0.000,2.000,0.5027,0.0000,28.0000,electricity-generation
23.82920,87.45100,1,0.000,2.000,0.5027,8440400.0000,1050.0000,electricity-generation
22.30374,82.72336,3,7.169,9.169,161.4479,8596891.2500,1125.0000,electricity-generation
22.38810,82.68580,2,3.504,5.504,38.5741,19923000.0000,2600.0000,electricity-generation
22.40249,82.71486,4,3.988,5.988,49.9686,24676924.7875,38171.9178,electricity-generation
19.86078,79.33972,2,0.572,2.572,1.0289,492458.4008,5742.3634,electricity-generation
27.40540,82.15930,1,0.000,2.000,0.5027,0.0000,19.5500,electricity-generation
24.66717,74.65891,7,5.323,7.323,89.0078,8634517.7255,1592653.9534,cement
22.99570,88.40380,1,0.000,2.000,0.5027,2144100.0000,270.0000,electricity-generation
14.33460,80.13369,3,2.273,4.273,16.2344,24663700.0000,5040.0000,electricity-generation
23.60266,74.25551,2,0.071,2.071,0.5027,760750.5495,127417.2603,electricity-generation
23.80700,91.56500,1,0.000,2.000,0.5027,539.1100,42.0000,electricity-generation
25.19630,81.65850,1,0.000,2.000,0.5027,11384900.0000,1980.0000,electricity-generation
25.40190,86.03404,2,3.884,5.884,47.3902,4798986.5835,120500.0000,electricity-generation
22.13503,85.39284,2,2.315,4.315,16.8350,295280.9141,10731.3699,electricity-generation
25.48650,85.74520,1,0.000,2.000,0.5027,14807600.0000,3300.0000,electricity-generation
28.47250,79.80690,1,0.000,2.000,0.5027,361650.0000,90.0000,electricity-generation
27.84500,73.19940,1,0.000,2.000,0.5027,1932200.0000,250.0000,electricity-generation
13.16019,80.27784,3,6.916,8.916,150.2747,2635816.3677,210251.8800,electricity-generation
13.24636,80.31694,3,5.423,7.423,92.4020,18823900.0000,3330.0000,electricity-generation
27.38021,94.87546,2,1.152,3.152,4.1706,412016.0456,16890.1530,electricity-generation
20.80980,79.05510,2,0.402,2.402,0.5065,1928800.0000,294.0000,electricity-generation
16.65050,74.82090,1,0.000,2.000,0.5027,447.0100,32.4000,electricity-generation
16.27740,74.71110,1,0.000,2.000,0.5027,279.3600,16.0000,electricity-generation
15.18091,76.66436,3,1.663,3.663,8.6927,23027964.4325,1436117.5342,iron-and-steel
15.19320,76.71953,2,7.741,9.741,188.2316,7331253.5000,1710.0000,electricity-generation
15.17770,77.10360,1,0.000,2.000,0.5027,121139.0000,18.0000,electricity-generation
18.02750,80.73560,1,0.000,2.000,0.5027,5001900.0000,1080.0000,electricity-generation
13.82740,75.71310,1,0.000,2.000,0.5027,275890.0000,41.0000,electricity-generation
22.89620,69.89630,1,0.000,2.000,0.5027,2169700.0000,300.0000,electricity-generation
21.23289,79.63147,2,0.106,2.106,0.5027,1351371.0000,44604.0411,electricity-generation
21.08130,79.77080,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
21.12977,72.66289,11,8.661,10.661,235.6767,29747007.3073,1084135.3461,electricity-generation
22.33393,82.45831,3,8.329,10.329,217.9521,3271505.0000,463.0000,electricity-generation
21.58320,72.22220,1,0.000,2.000,0.5027,1819140.0000,500.0000,electricity-generation
18.24616,74.75282,3,5.849,7.849,107.4845,491938.4008,5742.3634,electricity-generation
21.18807,81.40007,4,5.912,7.912,109.8074,13206401.8727,849819.1370,electricity-generation
20.49537,85.73651,2,2.676,4.676,22.4943,1617800.0000,245.0000,electricity-generation
21.04980,75.84770,1,0.000,2.000,0.5027,8308300.0000,1870.0000,electricity-generation
12.79840,77.40170,1,0.000,2.000,0.5027,0.0000,11.5000,electricity-generation
27.69230,73.82190,1,0.000,2.000,0.5027,0.0000,15.0000,electricity-generation
29.32500,78.29100,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
25.20420,74.60920,2,2.795,4.795,24.5467,75299.0000,28.2000,electricity-generation
24.82372,73.09144,2,0.317,2.317,0.5027,2306346.7983,411993.4082,electricity-generation
24.29051,78.14110,3,4.878,6.878,74.7514,5617533.0296,157599.0000,electricity-generation
21.99975,83.21794,4,2.682,4.682,22.5935,7188747.4164,81488.9315,electricity-generation
23.69761,86.10611,3,5.066,7.066,80.6140,12317773.1459,396342.3699,electricity-generation
23.78290,85.88340,1,0.000,2.000,0.5027,2658497.0000,500.0000,electricity-generation
26.44440,90.36720,1,0.000,2.000,0.5027,3400800.0000,750.0000,electricity-generation
9.97220,76.37805,4,2.852,4.852,25.5501,4002623.2865,311264.3000,electricity-generation
10.04851,76.30950,2,3.075,5.075,29.6974,20207.5737,1277.1096,electricity-generation
22.47030,88.13990,1,0.000,2.000,0.5027,5348600.0000,750.0000,electricity-generation
20.92797,78.93594,2,1.571,3.571,7.7531,1975945.0000,697.5000,electricity-generation
25.46230,83.88260,1,0.000,2.000,0.5027,298494.0000,660.0000,electricity-generation
31.76440,75.53080,1,0.000,2.000,0.5027,0.0000,28.5000,electricity-generation
22.38955,82.55470,2,0.487,2.487,0.7453,2140167.1000,300.0000,electricity-generation
19.92060,79.11335,4,2.299,4.299,16.6078,999473.4962,322929.7260,electricity-generation
28.57080,78.29010,1,0.000,2.000,0.5027,0.0000,10.0000,electricity-generation
24.94744,74.65261,3,2.682,4.682,22.6043,2858174.5422,356996.3288,electricity-generation
26.19260,91.92000,1,0.000,2.000,0.5027,0.0000,0.0000,electricity-generation
20.00630,79.29000,1,0.000,2.000,0.5027,13328200.0000,2920.0000,electricity-generation
20.36940,78.88290,1,0.000,2.000,0.5027,271200.0000,40.0000,electricity-generation
30.12150,74.61460,1,0.000,2.000,0.5027,0.0000,14.5000,electricity-generation
24.62740,77.03760,1,0.000,2.000,0.5027,12524800.0000,2320.0000,electricity-generation
13.32470,79.39440,1,0.000,2.000,0.5027,0.0000,20.0000,electricity-generation
20.53480,85.90790,1,0.000,2.000,0.5027,1860900.0000,258.0000,electricity-generation
25.09090,82.89730,1,0.000,2.000,0.5027,257630.0000,38.0000,electricity-generation
24.63910,83.10110,1,0.000,2.000,0.5027,1180150.0000,180.0000,electricity-generation
28.58070,74.39700,1,0.000,2.000,0.5027,0.0000,15.0000,electricity-generation
15.36820,80.03880,1,0.000,2.000,0.5027,0.0000,12.0000,electricity-generation
16.54710,77.08250,1,0.000,2.000,0.5027,0.0000,24.0000,electricity-generation
11.52160,79.75180,1,0.000,2.000,0.5027,5438500.0000,1200.0000,electricity-generation
28.60300,77.60780,1,0.000,2.000,0.5027,9335100.0000,2640.0000,electricity-generation
19.95350,72.74870,1,0.000,2.000,0.5027,2958000.0000,500.0000,electricity-generation
